num_nodes,trial_idx,random_state,num_edges,network_density,area_size,clustering_coefficient,algebraic_connectivity,avg_path_length,modularity,x_A,y_A,x_B,y_B,x_out,y_out,dist_AB,dist_A_out,dist_B_out,dist_avg_input_to_out,voltage,duration,delay,score,default_tau_v,default_tau_w,default_a,default_b,default_v_scale,default_R_off,default_R_on,default_alpha,tuned_tau_v,tuned_tau_w,tuned_a,tuned_b,tuned_v_scale,tuned_R_off,tuned_R_on,tuned_alpha,tuned_score,score_improvement,opt_min_score,opt_max_score,opt_mean_score,opt_std_score,opt_n_calls,trial_duration_seconds,success,error_message
40,3,69348,124,0.1589743589743589,20.0,0.6112770562770562,0.182853337729906,3.3819163292847505,0.5035444849115503,19.55619967490049,5.95881678854481,18.211623897789387,15.09004302444504,0.8615435811956882,16.676773553219665,9.229689950999798,21.54912442934361,17.422485493269825,19.48580496130672,1.0159356363039858,2158.353578847342,144.16374004731682,0.2995616748892957,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,44.365321737677675,814.4200721385623,0.6862868687325494,0.7921609258314319,5.188926240298186,233.35157296088667,17.57598586713533,0.0146119190321871,0.1433153323021723,-0.1562463425871234,-1000.0,0.2995616748892957,-50.59617722784388,217.8097630096235,60,597.7417719364166,True,
40,6,91012,130,0.1666666666666666,20.0,0.6155307192807193,0.1678746403276332,3.173076923076923,0.421923076923077,0.7274191586196008,4.596949688147152,8.946818217632055,20.0,19.57812437291878,0.0,17.458879683438024,19.403119169653177,22.650047915345286,21.026583542499232,2.460592311660487,1807.3752146065372,200.0,0.0421128224706448,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,92.45013356346338,804.9457459921346,0.6046829654623177,0.8377542570072994,5.696690097682296,125.20880095807112,11.205156610743032,0.0091279032272602,0.0264748843024508,-0.015637938168194,-1000.0,0.0421128224706448,-83.95808429802737,276.19966331847075,60,542.8472378253937,True,
40,7,11648,132,0.1692307692307692,20.0,0.6614140026640026,0.165037455848983,3.273076923076923,0.4719926538108356,0.0,11.87728702935711,12.493016501465345,3.5545514915404453,7.820478341329525,17.01497302629056,15.011441907369251,9.35712022420842,14.248352913620929,11.802736568914677,1.6148125232614368,3615.253860957321,-117.2016679875995,0.0010228819274824,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,77.64592962000201,1064.1298681209364,0.63488378771495,0.785730591454139,7.016405027693738,189.86725989254128,16.747600749893184,0.006729099300213,0.1064541370751881,0.1054312551477056,-1000.0,0.0010228819274824,-50.70095918527024,217.7889464792515,60,575.6484990119934,True,
40,9,3554,101,0.1294871794871795,20.0,0.6396590909090911,0.0845923912847848,3.907692307692307,0.6411626311145966,19.591003951420035,10.898625264508292,1.1020113863762775,13.068425767992842,1.5982904683067731,10.064580873630876,18.615877102494128,18.012033992066524,3.0445651703562233,10.528299581211373,1.518609563649958,158.99927583904287,-198.92344708188455,1.229158975447702,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,49.88889062111125,934.3762348529912,0.6097938460012582,0.7668353175558105,3.355624938101141,153.6842013782412,19.040771457279668,0.0118733185680264,0.3903507657297611,-0.838808209717941,-1000.0,1.229158975447702,-150.67989885884091,356.78792563753166,60,342.8299050331116,True,
40,8,77440,131,0.1679487179487179,20.0,0.6222564935064937,0.3663127444843499,3.008974358974359,0.5325155876697162,16.024645579260483,6.388332900741061,12.157954619423707,6.9362360569091495,0.9551463706740078,6.8720049965012295,3.905316484924416,15.077259203641932,11.202992380938918,13.140125792290426,2.9047309567889625,3381.6049793468087,-142.11205228254116,0.0307371898581896,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,73.78768168621284,866.6376101100258,0.6170538866229118,0.7514279832484281,4.076861302192668,221.01687386213703,15.167407027501016,0.0129426900761278,0.0155559825901965,-0.0151812072679931,-1000.0,0.0307371898581896,-34.06436385696633,179.37433269814156,60,747.3991329669952,True,
60,2,8981,274,0.1548022598870056,20.0,0.7056367706367705,0.0763133172248852,3.453107344632768,0.5513146678032926,8.101844141603635,19.315481543713716,5.123456859066756,12.057460277885037,17.778197656489827,0.8509886418111828,7.845359360794045,20.84632618639216,16.90347512140896,18.87490065390056,1.154772865034051,2904.903209145573,-126.70762301684672,0.0004084949487459,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,46.556054272287355,1200.0,0.6784820448770005,0.8251858525435927,1.0,146.24819180741488,13.61579175062056,0.0149569940227498,0.0033243190974026,0.0029158241486566,-1000.0,0.0004084949487459,-67.45146390537342,249.2384535403796,60,1500.8935480117798,True,
60,3,83578,287,0.1621468926553672,20.0,0.6444195619195621,0.5010519567660406,2.919774011299435,0.500339933712926,12.164287340335797,3.481371667576199,8.701159159253706,15.092997999426508,17.16407546599222,13.944159543963451,12.117059167517688,11.5960256746754,8.54053758329131,10.068281628983357,3.735377179318289,494.9174265099906,-138.1276438709347,0.02325121270376,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,40.0,749.1799292434923,0.6050124549428427,0.75,8.0,117.89476971807775,30.0,0.015,0.0843130104948406,0.0610617977910805,-1000.0,0.02325121270376,-67.19422247925424,249.30549405536297,60,1749.5816888809204,True,
60,1,80258,264,0.1491525423728813,20.0,0.6147638010138011,0.4526188691797595,3.066666666666667,0.4633910123966942,18.44978171720024,1.8135416766816936,15.326190852684563,16.481611927733667,3.017409211216193,14.061719237112708,14.99696985322974,19.70218197853472,12.544400588767466,16.123291283651092,3.6383927185591647,2857.856360517502,-87.40478143215556,0.0022076000199713,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,40.0,1023.2466189957216,0.6056273911792004,0.7936229174036605,1.0,250.0,30.0,0.015,0.0080939968451558,0.0058863968251845,-1000.0,0.0022076000199713,-50.681603177320554,217.79297146342645,60,2072.6485669612885,True,
60,4,30729,280,0.1581920903954802,20.0,0.6602481777481779,0.5211462996158656,2.8457627118644067,0.4961224489795918,6.95239820279907,4.530687063534721,6.223983523568538,8.83244221254249,13.61761479603178,0.0,4.3629904087601865,8.059295099596833,11.51858579996038,9.788940449778606,2.441629557540004,5000.0,123.23692668519504,0.0818807129573471,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,64.70971923131586,706.7456068008108,0.6508587349553314,0.946489462664916,1.05204621365962,106.27794186400354,9.520616915889454,0.0074966166713837,0.0350543556384153,-0.0468263573189318,-1000.0,0.0818807129573471,-33.665573662135984,179.44709238344623,60,1912.1010608673096,True,
60,0,71506,276,0.1559322033898305,20.0,0.6887162374662376,0.4159210280222191,2.9451977401129943,0.5581482356647763,14.984408510247514,5.212486221297335,16.918350556660606,0.7715534372349422,6.816769216113228,15.499621353832769,4.843760505169987,13.13527620090766,17.85939333055894,15.4973347657333,2.9123743589026017,4315.762792927455,-179.30785983361065,0.0344749880491377,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,61.7874575718577,400.63217388419935,0.7306966206379729,0.8682857355418483,3.2080531488658446,115.29590899761168,30.0,0.006168332688311,0.0,-0.0344749880491377,-1000.0,0.0344749880491377,-50.2418164219284,217.89003075812224,60,2430.037568092346,True,
60,5,47498,299,0.1689265536723163,20.0,0.6425117665558844,0.5346404650548942,2.8033877797943134,0.5254359570922025,0.9810909729289536,17.26213961288162,8.006261639422672,19.474074175467425,16.20118688982246,16.53636323434967,7.365166488445828,15.23739055977346,8.7055697937127,11.97148017674308,1.2172298102959636,283.2037360448681,-49.25859747761473,0.0004787354696508,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,60.965543729974755,1085.121713947071,0.6107729937418946,0.7988357315847843,1.5130439918053815,212.0569522967519,10.144699452314756,0.0103698669849705,0.0026439060467747,0.0021651705771238,-1000.0,0.0004787354696508,-33.879140815728945,179.4087893367102,60,1871.0369880199432,True,
60,9,41235,274,0.1548022598870056,20.0,0.7368462093462093,0.3382298740781592,3.1988700564971753,0.652745218178912,17.797780317916693,20.0,20.0,16.54896201729096,20.0,15.373902763254923,4.093828854050395,5.123528781218616,1.1750592540360358,3.149294017627326,2.0482167943753735,5.0,8.948122722358818,0.0,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,88.73083556687249,647.354157868413,0.6583187559132186,0.8028656615290304,2.413842553286478,212.401867150684,16.28533183857686,0.0090950505848495,0.0,0.0,-1000.0,0.0,-50.59810187704888,217.8115869891257,60,651.2351579666138,True,
