num_nodes,trial_idx,random_state,num_edges,network_density,area_size,clustering_coefficient,algebraic_connectivity,avg_path_length,modularity,x_A,y_A,x_B,y_B,x_out,y_out,dist_AB,dist_A_out,dist_B_out,dist_avg_input_to_out,voltage,duration,delay,score,default_tau_v,default_tau_w,default_a,default_b,default_v_scale,default_R_off,default_R_on,default_alpha,tuned_tau_v,tuned_tau_w,tuned_a,tuned_b,tuned_v_scale,tuned_R_off,tuned_R_on,tuned_alpha,tuned_score,score_improvement,opt_min_score,opt_max_score,opt_mean_score,opt_std_score,opt_n_calls,trial_duration_seconds,success,error_message
20,0,94336,26,0.1368421052631579,20.0,0.3516666666666667,0.5581640463430558,1.9111111111111112,0.5443786982248522,11.693030462842549,17.916005030524175,1.6187706209505068,13.66923608797424,10.633955819467564,2.1616492291671836,10.93278362601974,15.789913420154988,14.618417133073946,15.204165276614466,7.458525126397734,966.4782196310988,-104.25104675125888,0.0028174839876903,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,39.196253286330595,1202.6529540593767,0.529354093640964,0.8704267897539375,4.163183419572379,249.78698087184827,25.90808846771053,0.0155150642432413,0.0078290781213251,0.0050115941336348,-5.042285955229119,0.0028174839876903,-1.4196972452724546,1.5446278806320062,60,38.724133014678955,True,
20,1,52031,29,0.1526315789473684,20.0,0.4333333333333333,0.0753099154359299,3.968421052631579,0.5439952437574316,8.462345805910594,17.370674527368237,2.822595021473223,0.2126246968007787,14.647423343217728,11.156386057858375,18.061158957796646,8.767700116038668,16.111873806808077,12.439786961423373,2.8421497260095423,4058.753677506873,-133.1654484774185,0.0052378132322949,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,35.00298474170113,396.9775628083816,0.5825888386626116,0.8534315425791034,3.733039018451675,101.9639040903273,12.523383160331443,0.0081934101568988,0.0681664189912684,0.0629286057589734,-5.371288800418615,0.0052378132322949,-0.6179309208718464,1.053761339743433,60,47.28803110122681,True,
20,2,93798,25,0.131578947368421,20.0,0.4700000000000001,0.2907246405630779,2.2857142857142856,0.6343999999999999,12.14614476515202,17.53001993200792,17.2357991562401,11.073404252489675,15.433747481831482,3.4570799182075653,8.221463851025742,14.451850132586532,7.826607604972714,11.139228868779623,1.6326710965430562,4519.341429658504,189.21928488734153,2.8272939545104236e-12,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,46.040132282208354,1458.657494816036,0.5206694843757024,0.9698349072388044,4.978009513891391,169.2565674118852,5.355430641073088,0.0101094829744391,0.0003971468150427,0.0003971468122154,-3.584672033739629,2.8272939545104236e-12,-1.021836520478988,1.1691011797053574,60,41.14034986495972,True,
20,3,7595,27,0.1421052631578947,20.0,0.6983333333333333,0.2285169286464213,2.58974358974359,0.5919067215363512,6.16513842677638,2.5456710352766865,15.244502781348796,5.444963131427787,2.8158687756134726,16.643013054759457,9.531041482539273,14.48974324170292,16.72923385376476,15.60948854773384,6.209212921415364,382.4907556608829,145.21659885311522,1.6073808950523016e-12,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,67.19429776490429,611.6305224815935,0.581140773569155,0.8463052424855247,1.5339017751728683,295.72508936307395,16.52048143954829,0.01558765341519,6.371192462495401e-11,6.210454372990171e-11,-5.130196262513941,1.6073808950523016e-12,-1.0239287465712024,1.29931624039506,60,43.98346710205078,True,
20,4,53434,23,0.1210526315789473,20.0,0.3999999999999999,0.1821860903405315,2.8181818181818183,0.6455576559546313,1.5506495812190482,5.6563338038236,2.9195609442574093,14.822145941287548,15.957852799498156,12.432062576978897,9.26747163249702,15.920992587780336,13.255548007939248,14.588270297859792,2.2809385947447014,733.0103541694889,94.64350079356213,8.639089443818193e-12,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,146.2962691359653,1012.0163828994754,0.512418895638132,0.7473959728267594,4.663208055907594,174.72981301515895,20.100841637285985,0.0190888271668241,2.1782187165086947e-10,2.0918278220705128e-10,-5.236360131581797,8.639089443818193e-12,-1.524554491160434,1.5539058772438274,60,35.161245822906494,True,
20,5,28133,25,0.131578947368421,20.0,0.4366666666666667,0.1957572480148667,2.7948717948717947,0.5576000000000001,9.545967457336932,19.56941480046712,1.8410176534123424,17.247636585764937,18.471651039549897,9.928602689952648,8.04716754884992,13.138229924918678,18.169926361770493,15.654078143344584,8.452923649607158,656.7144589805293,-153.38498594089498,4.2321990356697365e-10,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,136.46381431303547,552.6044150058397,0.6943646610701624,0.8163015280054133,0.711847351297219,244.89614709676263,8.086144388668322,0.0078882335619209,0.1372517230815322,0.1372517226583123,-5.470074513214596,4.2321990356697365e-10,-1.27278137440722,1.306391143642324,60,35.471444845199585,True,
20,6,41027,27,0.1421052631578947,20.0,0.4316666666666666,0.1393695718131457,2.8095238095238093,0.4945130315500685,18.173970818680484,11.537534249941274,11.15380714293698,19.035930415586225,9.785960760060147,4.436415838063116,10.271740022566156,10.990204522347655,14.663452172884082,12.82682834761587,8.177371564591997,1602.866582950057,-102.59301380396998,0.0340808709918086,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,80.85426653286403,1027.355482441701,0.639188921366179,0.7549863510267716,6.518009302021107,145.445295170639,3.414744439093572,0.0189002576147064,0.2567235333543501,0.2226426623625415,-3.5378649548837156,0.0340808709918086,-0.9141155512958582,1.128178023489261,60,43.2875452041626,True,
20,7,54521,29,0.1526315789473684,20.0,0.5783333333333333,0.1993852655115423,2.6263736263736264,0.5368608799048752,15.264785052845156,10.987715574984833,17.843123416306753,7.064479093777588,8.27970592406643,19.213022812681704,4.694636642379601,10.791061559911922,15.461114727632442,13.126088143772185,8.725112138944016,6.596160776924041,-50.27110037068715,7.82541809130066e-10,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,62.850755597870915,406.3798219892235,0.7425831369649214,0.8947559383074117,7.75333809190291,257.6968756926508,25.09893725682384,0.0080216062249984,0.0,-7.82541809130066e-10,-5.018205447305571,7.82541809130066e-10,-0.8716079239702257,1.3279039682701337,60,31.87539005279541,True,
20,8,12561,36,0.1894736842105263,20.0,0.6285714285714287,0.415196044891038,1.9242424242424243,0.4780092592592593,10.14283780260454,2.5056657679302905,17.169415955749244,4.028326765234379,7.736199023470618,13.372604436393685,7.189665990500639,11.130241068250774,13.277842704564415,12.204041886407596,8.697166799551916,1316.6809217794153,-74.59963372182025,0.0034583260305443,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,117.15358047514104,1537.977620545921,0.5169415149796878,0.7602896030702245,9.381236373539837,196.6587526313155,38.6343134875462,0.0173509818860106,0.0306049086749398,0.0271465826443955,-3.224978219820881,0.0034583260305443,-1.1519701953594217,1.2427899014336754,60,51.98336601257324,True,
20,9,44645,27,0.1421052631578947,20.0,0.4499999999999999,0.2453590425616609,2.378787878787879,0.5020576131687243,7.341634519027524,19.282800627051003,5.617221383886035,15.58173501528426,0.3037265597089443,0.0,4.083073269395349,20.5270199606869,16.46279725116884,18.49490860592787,5.937919102656302,3986.827196021451,-178.99993703534287,0.0006506722108678,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,48.93629642382232,1600.0,0.5662361453556497,0.794048269411118,0.5,214.07000085046909,16.100050426043456,0.02,0.0024802173623488,0.0018295451514809,-5.177351613698422,0.0006506722108678,-1.4233501392873495,1.484901744828412,60,47.139200925827026,True,
