num_nodes,trial_idx,random_state,num_edges,network_density,area_size,clustering_coefficient,algebraic_connectivity,avg_path_length,modularity,x_A,y_A,x_B,y_B,x_out,y_out,dist_AB,dist_A_out,dist_B_out,dist_avg_input_to_out,voltage,duration,delay,score,default_tau_v,default_tau_w,default_a,default_b,default_v_scale,default_R_off,default_R_on,default_alpha,tuned_tau_v,tuned_tau_w,tuned_a,tuned_b,tuned_v_scale,tuned_R_off,tuned_R_on,tuned_alpha,tuned_score,score_improvement,opt_min_score,opt_max_score,opt_mean_score,opt_std_score,opt_n_calls,trial_duration_seconds,success,error_message
20,0,69771,47,0.2473684210526315,20.0,0.6207142857142858,0.144802343096478,3.0842105263157893,0.4653689452240833,12.195227935148637,14.269234127106674,7.560915850062562,19.04768625843826,19.434762681565186,5.810735741812836,6.6566097432102955,11.133600418489564,17.78215671839541,14.457878568442483,3.5477607731434153,3075.2410425320886,-138.29085546382342,0.0008722029399585,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,59.752228655070006,1422.1230840786263,0.5472353810019309,0.8465531034168097,4.062463664704825,126.2997480911992,38.28833302249207,0.0126908783140778,0.000121329759906,-0.0007508731800525,-5.2789198568789235,0.0008722029399585,-0.6053771516868215,0.9540794315983968,60,61.04218506813049,True,
20,1,51348,28,0.1473684210526315,20.0,0.5566666666666668,0.055274727502533,4.257309941520468,0.5605867346938775,18.75457908354994,4.293753027839802,2.4561274487496227,1.764557246207521,10.44194969208074,13.84062425444192,16.493524698915987,12.6586949413137,14.477732947165771,13.568213944239735,5.991108874383726,2566.2216010404372,134.42913555844973,0.203084872336404,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,30.0,577.8765291370779,0.5,0.8628227870585848,4.163734011178212,85.3280734947044,20.0,0.0136766494693861,0.2065582974405209,0.0034734251041168,-5.538824237726521,0.203084872336404,-0.8668801110925813,1.1342635818793416,60,35.51076602935791,True,
20,2,97129,43,0.2263157894736842,20.0,0.6128571428571429,0.6632004242077865,1.5777777777777775,0.4748512709572741,16.038017234056664,13.9573432952648,14.389053768411422,3.92672927931756,6.697816249093592,4.494208674655082,10.165249532006088,13.29625027168515,7.712144153391774,10.50419721253846,8.332733375660052,285.6744068589019,90.19652258446098,4.798488495438846e-09,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,48.12727605444284,947.549643228709,0.5,1.0938966674214554,1.0725190420827715,108.7868380024984,25.672930191899493,0.0137132635708261,3.001303650052023e-10,-4.498358130433644e-09,-5.209173291243026,4.798488495438846e-09,-1.4174155924181415,1.4303633063291694,60,42.79197812080383,True,
20,3,57255,35,0.1842105263157894,20.0,0.635,0.1896131169827525,2.8666666666666667,0.5077551020408162,10.679713050362947,16.074080953464836,5.4764943414054805,18.275295045574467,3.1069330983269525,6.323427594011855,5.649675071413138,12.345940107507811,12.184496545381824,12.265218326444815,4.872839259349214,802.644279580802,-78.13922619608454,1.8471857377022614e-09,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,33.55536606865312,1229.995901131944,0.5673695601974771,0.7141951028280631,2.8259826261825705,106.71877685523312,46.97733163651864,0.0126384019828258,3.704746331933961e-08,3.520027758163735e-08,-5.018110171417648,1.8471857377022614e-09,-1.3727580340686778,1.413677483135268,60,39.05158567428589,True,
20,4,96397,37,0.1947368421052631,20.0,0.5166666666666667,0.1545959956050975,3.261437908496732,0.4894083272461651,2.910356073718139,9.605629559730184,16.533614608866888,12.042588512117124,11.480097278331687,19.560994704891534,13.839506568195343,13.13581971129114,9.058944148716686,11.097381930003912,1.9985009526195423,1221.6713573351703,160.27622742569918,0.0029936977310298,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,46.16243419042431,1187.5968350131575,0.5361017401397519,0.701680581273362,1.1439421675588295,299.76616607756864,21.201484522189144,0.0075370824264221,0.010760121579767,0.0077664238487371,-5.43990008300734,0.0029936977310298,-0.8808743665528056,1.3200493354221168,60,41.93551516532898,True,
20,5,75475,37,0.1947368421052631,20.0,0.5607142857142857,0.2222827380847689,2.8684210526315788,0.4744338933528123,18.95748964289603,15.750860245135971,4.5382802300054905,3.7572771755914487,5.397460517206075,13.306213808862546,18.755256194967217,13.77863150272712,9.58751175186455,11.683071627295837,8.647378484245676,652.8658749584738,75.33988109282456,0.0906558740995748,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,30.0,810.5191995843536,0.6088676997707944,0.9539937984204824,4.696523483917238,280.700142419566,25.804814927047214,0.0101784686597187,0.1159442624675177,0.0252883883679428,-6.900804900298313,0.0906558740995748,-0.8201217073936978,1.3441197676644958,60,42.73764991760254,True,
20,6,35075,24,0.1263157894736842,20.0,0.6833333333333332,0.7639320225002105,1.6,0.7256944444444444,9.712824725082164,4.060625896260583,6.83676014544563,1.6133704483905116,13.931710371258903,10.59597719188096,3.776348327865111,7.778805348681961,11.446638922188816,9.612722135435387,6.625034289292588,209.83652212352163,-135.57146996162925,0.0031090881577721,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,30.0,1270.1215223916347,0.6889608963814714,0.7062383993877761,0.5,87.54531460907543,20.0,0.02,0.0031175437031757,8.455545403629472e-06,-4.999999995279358,0.0031090881577721,-1.3147385698106926,1.44602017451661,60,25.823841094970703,True,
20,7,2818,22,0.1157894736842105,20.0,0.5083333333333333,0.1623655674460635,2.7435897435897436,0.600206611570248,12.814668882507949,17.192327997779028,4.283525399077128,18.106414711495063,1.4530884694735444,13.625382239849133,8.579974571936463,11.90834209795222,5.300096718401372,8.604219408176796,5.180457735328159,53.036501876355395,-66.70840988137681,0.0685752318765047,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,150.0,926.3814888392895,0.5056649552008486,0.8395339994524926,0.6656279735190331,218.6173823261117,20.0,0.0001,-0.1574080404060168,-0.2259832722825216,-3.344494310778319,0.0685752318765047,-0.9420633133615216,1.1174880427405762,60,29.43296217918396,True,
20,8,67783,34,0.1789473684210526,20.0,0.7064285714285714,0.2470354017910915,2.196969696969697,0.4900519031141869,15.316806405976068,8.067244731756317,15.331882865245989,13.767359621374922,0.8310115381000236,0.1517865350821944,5.700134827745379,16.507353858734582,19.89118145597749,18.19926765735604,2.5251772301777597,2231.657275403307,80.2770415789588,3.767343326188666e-09,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,43.72064396231002,619.9497184458669,0.5,1.0590873849283324,4.5863918447507475,121.23715430203016,50.0,0.0069988392978835,1.4685108684631132e-08,1.0917765358442466e-08,-3.4184494934381684,3.767343326188666e-09,-1.207540368468221,1.3387562649457343,60,37.55870008468628,True,
20,9,60043,29,0.1526315789473684,20.0,0.545,0.2067728071653739,2.638095238095238,0.5154577883472058,5.717421365683211,0.8175087840384561,5.212575215644712,17.84396066284508,16.894881325836643,19.36555550399556,17.033934754381512,21.65561470581116,11.780981576797558,16.71829814130436,1.1359447599814927,2108.1299982618916,100.52630125793246,0.034315436940751,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,45.36256738233293,877.482910700118,0.7398310625248874,0.9742296354042692,4.104292559764499,230.3736766986287,39.57728554845839,0.0101882754171664,0.0,-0.034315436940751,-5.343355943143194,0.034315436940751,-0.9949333282479644,1.6000496954341616,60,37.43553876876831,True,
