parameter,feature,importance
R_off,pp_delay_2000_recovery_fraction,0.01220887256799514
R_off,pp_delay_2000_effective_ipi,0.0038982367828724216
R_off,pp_delay_2000_waveform_correlation,0.01781125226420765
R_off,pp_delay_2000_total_response,0.0076216927364106644
R_off,pp_delay_2000_facilitation_index,0.006428939196151149
R_off,pp_avg_peak_ratio,0.005744485613327258
R_off,pp_std_peak_ratio,0.03264698066799031
R_off,pp_avg_facilitation_index,0.004877764870627229
R_off,pp_recovery_slope,0.00935320999137331
R_off,tri_total_hysteresis_area,0.00921029501358245
R_off,tri_pos_hysteresis,0.01273855284364636
R_off,tri_neg_hysteresis,0.016483444115678772
R_off,tri_max_hysteresis_width,0.015219664954680807
R_off,tri_response_at_pos_max,0.007556939151005861
R_off,tri_response_at_neg_max,0.01588217500961932
R_off,tri_pos_neg_ratio,0.007527901070756005
R_off,tri_rectification_index,0.019850829970497603
R_off,tri_linearity_deviation,0.007320062944703802
R_off,tri_slope_variation,0.00956607962512033
R_off,tri_num_inflection_points,0.012763981821155164
R_off,tri_response_amplitude,0.0023640494702066145
R_off,tri_voltage_gain,0.00270797097033612
R_off,tri_phase1_gain,0.007965124585283428
R_off,tri_phase2_gain,0.008985679070868164
R_off,tri_phase3_gain,0.018974646763998945
R_off,tri_return_point_deviation,0.027220008520829668
R_off,tri_loop_closure_error,0.0
R_off,tri_loop_eccentricity,0.0030252087260947305
R_off,tri_centroid_v_applied,0.0
R_off,tri_centroid_v_response,0.012973171349127692
R_off,tri_smoothness_index,0.01720620423491869
R_off,tri_oscillation_count,0.004972398029452974
R_on,step_baseline,0.012602030603191311
R_on,step_peak_amplitude,0.005065137589215207
R_on,step_time_to_peak,0.013167229011381305
R_on,step_peak_to_baseline_ratio,0.005867956489118479
R_on,step_half_decay_time,0.0353114876033267
R_on,step_decay_rate,0.035321082367011175
R_on,step_area_under_curve,0.01696305906641896
R_on,step_response_duration,0.03624442939690131
R_on,step_activation_speed,0.015355877583609831
R_on,step_latency,0.008472939600987583
R_on,step_initial_slope,0.009171410812911968
R_on,step_settling_deviation,0.02763737462513062
R_on,step_asymmetry_index,0.014828556298538412
R_on,pp_delay_200_peak1_amplitude,0.0029452091250378332
R_on,pp_delay_200_peak2_amplitude,0.007039490044696599
R_on,pp_delay_200_time_to_peak1,0.0005700185421738726
R_on,pp_delay_200_time_to_peak2,0.006605324796491898
R_on,pp_delay_200_auc1,0.006576634847466349
R_on,pp_delay_200_auc2,0.00974153519144656
R_on,pp_delay_200_peak_width1,0.006025432781117477
R_on,pp_delay_200_peak_width2,0.01517040725187934
R_on,pp_delay_200_peak_ratio,0.007142019003333642
R_on,pp_delay_200_auc_ratio,0.01575815052958287
R_on,pp_delay_200_latency_change,0.0064346453230875915
R_on,pp_delay_200_width_ratio,0.013372904243351177
R_on,pp_delay_200_baseline_shift,0.004916339399126
R_on,pp_delay_200_recovery_fraction,0.010087205681779784
R_on,pp_delay_200_effective_ipi,0.007239532538723326
R_on,pp_delay_200_waveform_correlation,0.019273710704038202
R_on,pp_delay_200_total_response,0.015960875152966035
R_on,pp_delay_200_facilitation_index,0.005547392826300268
R_on,pp_delay_800_peak1_amplitude,0.0033732687754001586
R_on,pp_delay_800_peak2_amplitude,0.009374077291213926
R_on,pp_delay_800_time_to_peak1,0.004067598607962272
R_on,pp_delay_800_time_to_peak2,0.006677215664835403
R_on,pp_delay_800_auc1,0.00635878285637706
R_on,pp_delay_800_auc2,0.007572973181454375
R_on,pp_delay_800_peak_width1,0.011769209304983807
R_on,pp_delay_800_peak_width2,0.010282411931445483
R_on,pp_delay_800_peak_ratio,0.0029104109460529486
R_on,pp_delay_800_auc_ratio,0.01696451791762527
R_on,pp_delay_800_latency_change,0.004730388231203529
R_on,pp_delay_800_width_ratio,0.014738903903408526
R_on,pp_delay_800_baseline_shift,0.007129354505756071
R_on,pp_delay_800_recovery_fraction,0.010560221693107314
R_on,pp_delay_800_effective_ipi,0.003653171911079726
R_on,pp_delay_800_waveform_correlation,0.011612924671153907
R_on,pp_delay_800_total_response,0.00698189657486424
R_on,pp_delay_800_facilitation_index,0.004765200626715642
R_on,pp_delay_2000_peak1_amplitude,0.0021608855252365214
R_on,pp_delay_2000_peak2_amplitude,0.0052822683566565625
R_on,pp_delay_2000_time_to_peak1,0.004023775162368801
R_on,pp_delay_2000_time_to_peak2,0.005978532434035198
R_on,pp_delay_2000_auc1,0.008543506420658176
R_on,pp_delay_2000_auc2,0.013358801025507258
R_on,pp_delay_2000_peak_width1,0.03515711666586508
R_on,pp_delay_2000_peak_width2,0.00948535448307942
R_on,pp_delay_2000_peak_ratio,0.006356524223459813
R_on,pp_delay_2000_auc_ratio,0.015536515110566668
R_on,pp_delay_2000_latency_change,0.006942554509884188
R_on,pp_delay_2000_width_ratio,0.013016378912893067
R_on,pp_delay_2000_baseline_shift,0.013641548621157915
R_on,pp_delay_2000_recovery_fraction,0.01627823783573186
R_on,pp_delay_2000_effective_ipi,0.0064426541300682824
R_on,pp_delay_2000_waveform_correlation,0.02028152618635112
R_on,pp_delay_2000_total_response,0.008134688380164136
R_on,pp_delay_2000_facilitation_index,0.006226489076108257
R_on,pp_avg_peak_ratio,0.004492515219601552
R_on,pp_std_peak_ratio,0.012692229178140724
R_on,pp_avg_facilitation_index,0.005114372042689157
R_on,pp_recovery_slope,0.00946862217872866
R_on,tri_total_hysteresis_area,0.0062148839285214
R_on,tri_pos_hysteresis,0.010070296276823506
R_on,tri_neg_hysteresis,0.010833883542919944
R_on,tri_max_hysteresis_width,0.006771769335764142
R_on,tri_response_at_pos_max,0.007639466289661474
R_on,tri_response_at_neg_max,0.019028736118645733
R_on,tri_pos_neg_ratio,0.010461843424391206
R_on,tri_rectification_index,0.025257040693670033
R_on,tri_linearity_deviation,0.010141356658462322
R_on,tri_slope_variation,0.011949013186552991
R_on,tri_num_inflection_points,0.005374892031497781
R_on,tri_response_amplitude,0.0030853581688737248
R_on,tri_voltage_gain,0.0035404408688067953
R_on,tri_phase1_gain,0.006404821224501712
R_on,tri_phase2_gain,0.013034753937569492
R_on,tri_phase3_gain,0.017327937186284514
R_on,tri_return_point_deviation,0.027535483971429485
R_on,tri_loop_closure_error,0.0
R_on,tri_loop_eccentricity,0.005058697438797634
R_on,tri_centroid_v_applied,0.0
R_on,tri_centroid_v_response,0.010748236580250752
R_on,tri_smoothness_index,0.012192504469905593
R_on,tri_oscillation_count,0.008775561362736202
alpha,step_baseline,0.01081096772356848
alpha,step_peak_amplitude,0.07583062783435818
alpha,step_time_to_peak,0.008489441751225256
alpha,step_peak_to_baseline_ratio,0.11446169664367178
alpha,step_half_decay_time,0.009140050562044779
alpha,step_decay_rate,0.014525817742158305
alpha,step_area_under_curve,0.015971468853125934
alpha,step_response_duration,0.01135303039374576
alpha,step_activation_speed,0.010319219705556514
alpha,step_latency,0.0035880800799458147
alpha,step_initial_slope,0.004968782629501843
alpha,step_settling_deviation,0.011952632023049475
alpha,step_asymmetry_index,0.010802651438454719
alpha,pp_delay_200_peak1_amplitude,0.0038296182604304254
alpha,pp_delay_200_peak2_amplitude,0.012844344055061066
alpha,pp_delay_200_time_to_peak1,0.0013294549320700675
alpha,pp_delay_200_time_to_peak2,0.004174924013081286
alpha,pp_delay_200_auc1,0.001315730610290916
alpha,pp_delay_200_auc2,0.006733106731352798
alpha,pp_delay_200_peak_width1,0.0034316159218564977
alpha,pp_delay_200_peak_width2,0.010164941670621054
alpha,pp_delay_200_peak_ratio,0.010189032678250274
alpha,pp_delay_200_auc_ratio,0.019232592553117617
alpha,pp_delay_200_latency_change,0.006666092163873012
alpha,pp_delay_200_width_ratio,0.011336976483990143
alpha,pp_delay_200_baseline_shift,0.0014163371248239057
alpha,pp_delay_200_recovery_fraction,0.009136734995865734
alpha,pp_delay_200_effective_ipi,0.005973104436246469
alpha,pp_delay_200_waveform_correlation,0.024566627828256856
alpha,pp_delay_200_total_response,0.0049697819736240845
alpha,pp_delay_200_facilitation_index,0.010282282934683725
alpha,pp_delay_800_peak1_amplitude,0.015750726577389424
alpha,pp_delay_800_peak2_amplitude,0.004645225874683643
alpha,pp_delay_800_time_to_peak1,0.0015670720705492738
alpha,pp_delay_800_time_to_peak2,0.0012574974393958914
alpha,pp_delay_800_auc1,0.0065359039440484965
alpha,pp_delay_800_auc2,0.007584548105078477
alpha,pp_delay_800_peak_width1,0.022008597764282167
alpha,pp_delay_800_peak_width2,0.012058225884204462
alpha,pp_delay_800_peak_ratio,0.0021302341798180315
alpha,pp_delay_800_auc_ratio,0.00575905988594485
alpha,pp_delay_800_latency_change,0.0022732594094753145
alpha,pp_delay_800_width_ratio,0.012733618095022544
alpha,pp_delay_800_baseline_shift,0.005999929307554696
alpha,pp_delay_800_recovery_fraction,0.009226190318375608
alpha,pp_delay_800_effective_ipi,0.0029339040200586156
alpha,pp_delay_800_waveform_correlation,0.003677279777300443
alpha,pp_delay_800_total_response,0.002509831445843494
alpha,pp_delay_800_facilitation_index,0.00337819208840549
alpha,pp_delay_2000_peak1_amplitude,0.017736867070726962
alpha,pp_delay_2000_peak2_amplitude,0.002311149903646757
alpha,pp_delay_2000_time_to_peak1,0.0026105696636764893
alpha,pp_delay_2000_time_to_peak2,0.002062217556644782
alpha,pp_delay_2000_auc1,0.0075209158319731965
alpha,pp_delay_2000_auc2,0.0033778324249568543
alpha,pp_delay_2000_peak_width1,0.004079908388402538
alpha,pp_delay_2000_peak_width2,0.007830970565567252
alpha,pp_delay_2000_peak_ratio,0.007260920322379125
alpha,pp_delay_2000_auc_ratio,0.004505165198551198
alpha,pp_delay_2000_latency_change,0.004089350482459155
alpha,pp_delay_2000_width_ratio,0.005163061832950253
alpha,pp_delay_2000_baseline_shift,0.010935649267501771
alpha,pp_delay_2000_recovery_fraction,0.025114294750843095
alpha,pp_delay_2000_effective_ipi,0.005600374875200774
alpha,pp_delay_2000_waveform_correlation,0.007186047414632069
alpha,pp_delay_2000_total_response,0.004179900270690479
alpha,pp_delay_2000_facilitation_index,0.004516851220387654
alpha,pp_avg_peak_ratio,0.007681170697311092
alpha,pp_std_peak_ratio,0.029764668513147942
alpha,pp_avg_facilitation_index,0.008636158342527815
alpha,pp_recovery_slope,0.019880153306364844
alpha,tri_total_hysteresis_area,0.004013498599822398
alpha,tri_pos_hysteresis,0.003943736279540494
alpha,tri_neg_hysteresis,0.014691201070841414
alpha,tri_max_hysteresis_width,0.028528323240485973
alpha,tri_response_at_pos_max,0.0041114873008614855
alpha,tri_response_at_neg_max,0.011740569441253087
alpha,tri_pos_neg_ratio,0.006361888081350648
alpha,tri_rectification_index,0.02263341089571704
alpha,tri_linearity_deviation,0.008707363100205324
alpha,tri_slope_variation,0.024594392941708024
alpha,tri_num_inflection_points,0.011529263675798795
alpha,tri_response_amplitude,0.009316498235247304
alpha,tri_voltage_gain,0.006545364657182734
alpha,tri_phase1_gain,0.005928023800168824
alpha,tri_phase2_gain,0.0042308308927098345
alpha,tri_phase3_gain,0.012240757294597731
alpha,tri_return_point_deviation,0.025152216895275706
alpha,tri_loop_closure_error,0.0
alpha,tri_loop_eccentricity,0.008465044416343498
alpha,tri_centroid_v_applied,0.0
alpha,tri_centroid_v_response,0.010037889096684183
alpha,tri_smoothness_index,0.005648831948040174
alpha,tri_oscillation_count,0.007698147300289327
num_nodes,step_baseline,0.013562730500190877
num_nodes,step_peak_amplitude,0.004718230057193611
num_nodes,step_time_to_peak,0.00491262441490261
num_nodes,step_peak_to_baseline_ratio,0.0040166748811279905
num_nodes,step_half_decay_time,0.0172338103594992
num_nodes,step_decay_rate,0.04751807468135109
num_nodes,step_area_under_curve,0.012624734658856808
num_nodes,step_response_duration,0.039152864254058714
num_nodes,step_activation_speed,0.016055921374203853
num_nodes,step_latency,0.004315602252757264
num_nodes,step_initial_slope,0.010454067273968193
num_nodes,step_settling_deviation,0.013771968251066522
num_nodes,step_asymmetry_index,0.007005877995193
num_nodes,pp_delay_200_peak1_amplitude,0.0033796461778008964
num_nodes,pp_delay_200_peak2_amplitude,0.005621065678986239
num_nodes,pp_delay_200_time_to_peak1,0.001283407110619054
num_nodes,pp_delay_200_time_to_peak2,0.007551973026715468
num_nodes,pp_delay_200_auc1,0.003226748415937689
num_nodes,pp_delay_200_auc2,0.006067306554087387
num_nodes,pp_delay_200_peak_width1,0.00611939819712755
num_nodes,pp_delay_200_peak_width2,0.012404158371065099
num_nodes,pp_delay_200_peak_ratio,0.0065440474904333475
num_nodes,pp_delay_200_auc_ratio,0.018440591889475614
num_nodes,pp_delay_200_latency_change,0.0060665487229548745
num_nodes,pp_delay_200_width_ratio,0.031159091403200386
num_nodes,pp_delay_200_baseline_shift,0.008222759178382777
num_nodes,pp_delay_200_recovery_fraction,0.011602722368832979
num_nodes,pp_delay_200_effective_ipi,0.004753683097438652
num_nodes,pp_delay_200_waveform_correlation,0.018820640871035254
num_nodes,pp_delay_200_total_response,0.004849944394069165
num_nodes,pp_delay_200_facilitation_index,0.006672183795918852
num_nodes,pp_delay_800_peak1_amplitude,0.006715903729192459
num_nodes,pp_delay_800_peak2_amplitude,0.00842607787532043
num_nodes,pp_delay_800_time_to_peak1,0.0031396232665061143
num_nodes,pp_delay_800_time_to_peak2,0.0033352762152499926
num_nodes,pp_delay_800_auc1,0.008202413257981713
num_nodes,pp_delay_800_auc2,0.010906782081155822
num_nodes,pp_delay_800_peak_width1,0.019585089790059473
num_nodes,pp_delay_800_peak_width2,0.011234678691249222
num_nodes,pp_delay_800_peak_ratio,0.007650080764634328
num_nodes,pp_delay_800_auc_ratio,0.009829483922457225
num_nodes,pp_delay_800_latency_change,0.0031304581521458836
num_nodes,pp_delay_800_width_ratio,0.01040271031636043
num_nodes,pp_delay_800_baseline_shift,0.006697621231693759
num_nodes,pp_delay_800_recovery_fraction,0.015834332168915877
num_nodes,pp_delay_800_effective_ipi,0.004117694638530101
num_nodes,pp_delay_800_waveform_correlation,0.020170826312316373
num_nodes,pp_delay_800_total_response,0.0046860503118564935
num_nodes,pp_delay_800_facilitation_index,0.006436381496889979
num_nodes,pp_delay_2000_peak1_amplitude,0.004568443787274153
num_nodes,pp_delay_2000_peak2_amplitude,0.019845581318188234
num_nodes,pp_delay_2000_time_to_peak1,0.0014265872469460105
num_nodes,pp_delay_2000_time_to_peak2,0.006329306239405767
num_nodes,pp_delay_2000_auc1,0.007758666277333558
num_nodes,pp_delay_2000_auc2,0.010537780974111479
num_nodes,pp_delay_2000_peak_width1,0.008466604785454633
num_nodes,pp_delay_2000_peak_width2,0.017213544378583412
num_nodes,pp_delay_2000_peak_ratio,0.007853257857857733
num_nodes,pp_delay_2000_auc_ratio,0.014597597480662184
num_nodes,pp_delay_2000_latency_change,0.00286262925993889
num_nodes,pp_delay_2000_width_ratio,0.01849362500891728
num_nodes,pp_delay_2000_baseline_shift,0.007790862920862546
num_nodes,pp_delay_2000_recovery_fraction,0.012487604027231288
num_nodes,pp_delay_2000_effective_ipi,0.0033489309878289076
num_nodes,pp_delay_2000_waveform_correlation,0.01971706489774139
num_nodes,pp_delay_2000_total_response,0.006939703814830698
num_nodes,pp_delay_2000_facilitation_index,0.006343542650367996
num_nodes,pp_avg_peak_ratio,0.005588490214237862
num_nodes,pp_std_peak_ratio,0.01603864564547982
num_nodes,pp_avg_facilitation_index,0.0049314707650528495
num_nodes,pp_recovery_slope,0.01328335748437843
num_nodes,tri_total_hysteresis_area,0.008441333727215346
num_nodes,tri_pos_hysteresis,0.02426436266903151
num_nodes,tri_neg_hysteresis,0.010185376866896795
num_nodes,tri_max_hysteresis_width,0.008561152474197474
num_nodes,tri_response_at_pos_max,0.004982221593097218
num_nodes,tri_response_at_neg_max,0.01755520703818417
num_nodes,tri_pos_neg_ratio,0.018492451987762216
num_nodes,tri_rectification_index,0.0076713064179261695
num_nodes,tri_linearity_deviation,0.009416415862664278
num_nodes,tri_slope_variation,0.02837048772019696
num_nodes,tri_num_inflection_points,0.006279529338709674
num_nodes,tri_response_amplitude,0.011062463858597979
num_nodes,tri_voltage_gain,0.008848753997854694
num_nodes,tri_phase1_gain,0.006685691084264705
num_nodes,tri_phase2_gain,0.008651841364440298
num_nodes,tri_phase3_gain,0.01924041847891833
num_nodes,tri_return_point_deviation,0.016315683532948017
num_nodes,tri_loop_closure_error,0.0
num_nodes,tri_loop_eccentricity,0.004459443365562707
num_nodes,tri_centroid_v_applied,0.0
num_nodes,tri_centroid_v_response,0.01371223360593006
num_nodes,tri_smoothness_index,0.029281876081202744
num_nodes,tri_oscillation_count,0.00246786899074678
num_edges,step_baseline,0.017831293064484714
num_edges,step_peak_amplitude,0.0029930561926341604
num_edges,step_time_to_peak,0.005441235683613885
num_edges,step_peak_to_baseline_ratio,0.005698347382067483
num_edges,step_half_decay_time,0.013803980439297267
num_edges,step_decay_rate,0.04629929735463391
num_edges,step_area_under_curve,0.012841104327022047
num_edges,step_response_duration,0.04419676692563367
num_edges,step_activation_speed,0.015531904589976005
num_edges,step_latency,0.004697457247412311
num_edges,step_initial_slope,0.008030349597476675
num_edges,step_settling_deviation,0.012974941173296159
num_edges,step_asymmetry_index,0.004603769575687292
num_edges,pp_delay_200_peak1_amplitude,0.0029790619142907103
num_edges,pp_delay_200_peak2_amplitude,0.006409678876093333
num_edges,pp_delay_200_time_to_peak1,0.0005771468995909481
num_edges,pp_delay_200_time_to_peak2,0.006238333419862443
num_edges,pp_delay_200_auc1,0.003291194891997479
num_edges,pp_delay_200_auc2,0.006361853047493965
num_edges,pp_delay_200_peak_width1,0.004367711527649734
num_edges,pp_delay_200_peak_width2,0.011891678698498168
num_edges,pp_delay_200_peak_ratio,0.005981661889497017
num_edges,pp_delay_200_auc_ratio,0.013127912055291985
num_edges,pp_delay_200_latency_change,0.004540391971762546
num_edges,pp_delay_200_width_ratio,0.024527038770582345
num_edges,pp_delay_200_baseline_shift,0.004822294289524095
num_edges,pp_delay_200_recovery_fraction,0.00782292042034845
num_edges,pp_delay_200_effective_ipi,0.00642017551013852
num_edges,pp_delay_200_waveform_correlation,0.014409154530097812
num_edges,pp_delay_200_total_response,0.0040470838962787916
num_edges,pp_delay_200_facilitation_index,0.006989673020563481
num_edges,pp_delay_800_peak1_amplitude,0.009354564034013088
num_edges,pp_delay_800_peak2_amplitude,0.006880730343847694
num_edges,pp_delay_800_time_to_peak1,0.0018479318008589201
num_edges,pp_delay_800_time_to_peak2,0.0034782760836742665
num_edges,pp_delay_800_auc1,0.007491946962609319
num_edges,pp_delay_800_auc2,0.007331633744795719
num_edges,pp_delay_800_peak_width1,0.02253660091933231
num_edges,pp_delay_800_peak_width2,0.011932854613737687
num_edges,pp_delay_800_peak_ratio,0.00925018158795071
num_edges,pp_delay_800_auc_ratio,0.0098606161918643
num_edges,pp_delay_800_latency_change,0.005154261640940575
num_edges,pp_delay_800_width_ratio,0.014563963036036302
num_edges,pp_delay_800_baseline_shift,0.009394716286832966
num_edges,pp_delay_800_recovery_fraction,0.022013392906664167
num_edges,pp_delay_800_effective_ipi,0.005186575975751133
num_edges,pp_delay_800_waveform_correlation,0.017128151758724317
num_edges,pp_delay_800_total_response,0.006070463945654011
num_edges,pp_delay_800_facilitation_index,0.008877041838091466
num_edges,pp_delay_2000_peak1_amplitude,0.008008177305985626
num_edges,pp_delay_2000_peak2_amplitude,0.014137839849909989
num_edges,pp_delay_2000_time_to_peak1,0.003063232995931257
num_edges,pp_delay_2000_time_to_peak2,0.006497533570080012
num_edges,pp_delay_2000_auc1,0.012220891811788854
num_edges,pp_delay_2000_auc2,0.00814700799125893
num_edges,pp_delay_2000_peak_width1,0.01151836973581985
num_edges,pp_delay_2000_peak_width2,0.020625697725453782
num_edges,pp_delay_2000_peak_ratio,0.0054219154974240276
num_edges,pp_delay_2000_auc_ratio,0.016198915197072724
num_edges,pp_delay_2000_latency_change,0.003422624809943145
num_edges,pp_delay_2000_width_ratio,0.02232060703550914
num_edges,pp_delay_2000_baseline_shift,0.00871495015487312
num_edges,pp_delay_2000_recovery_fraction,0.013399536200699608
num_edges,pp_delay_2000_effective_ipi,0.003775370020941899
num_edges,pp_delay_2000_waveform_correlation,0.016827405840446272
num_edges,pp_delay_2000_total_response,0.008883115334216238
num_edges,pp_delay_2000_facilitation_index,0.0067825865162386865
num_edges,pp_avg_peak_ratio,0.007431354032065634
num_edges,pp_std_peak_ratio,0.015337615227863137
num_edges,pp_avg_facilitation_index,0.006600781536218377
num_edges,pp_recovery_slope,0.012006108075039514
num_edges,tri_total_hysteresis_area,0.006941262360591368
num_edges,tri_pos_hysteresis,0.0272462361247795
num_edges,tri_neg_hysteresis,0.012796397805093555
num_edges,tri_max_hysteresis_width,0.008370426577406704
num_edges,tri_response_at_pos_max,0.005946142380358075
num_edges,tri_response_at_neg_max,0.018400807568841448
num_edges,tri_pos_neg_ratio,0.014008158245771313
num_edges,tri_rectification_index,0.008108519006446114
num_edges,tri_linearity_deviation,0.00610206636726694
num_edges,tri_slope_variation,0.02379809420716777
num_edges,tri_num_inflection_points,0.008365561936415338
num_edges,tri_response_amplitude,0.007605208482839001
num_edges,tri_voltage_gain,0.004416106642699113
num_edges,tri_phase1_gain,0.007676123827762668
num_edges,tri_phase2_gain,0.010717966655110522
num_edges,tri_phase3_gain,0.019285176437836768
num_edges,tri_return_point_deviation,0.01554143372948875
num_edges,tri_loop_closure_error,0.0
num_edges,tri_loop_eccentricity,0.0037015099384889645
num_edges,tri_centroid_v_applied,0.0
num_edges,tri_centroid_v_response,0.014681875013052771
num_edges,tri_smoothness_index,0.0343162827718807
num_edges,tri_oscillation_count,0.002530634601746502
network_density,step_baseline,0.01389318277939515
network_density,step_peak_amplitude,0.005181061315102464
network_density,step_time_to_peak,0.008170013826731938
network_density,step_peak_to_baseline_ratio,0.005047958874757151
network_density,step_half_decay_time,0.018935447127926535
network_density,step_decay_rate,0.030655202964826933
network_density,step_area_under_curve,0.007430006179422231
network_density,step_response_duration,0.02231118873407891
network_density,step_activation_speed,0.015750385066323445
network_density,step_latency,0.006968144124932855
network_density,step_initial_slope,0.007190699605818086
network_density,step_settling_deviation,0.00975429164615575
network_density,step_asymmetry_index,0.009304289292959433
network_density,pp_delay_200_peak1_amplitude,0.0017554615226486095
network_density,pp_delay_200_peak2_amplitude,0.007383046026086424
network_density,pp_delay_200_time_to_peak1,0.0007413126255009866
network_density,pp_delay_200_time_to_peak2,0.006248406451148548
network_density,pp_delay_200_auc1,0.0028044173557832
network_density,pp_delay_200_auc2,0.004490323564030963
network_density,pp_delay_200_peak_width1,0.0025941444297686166
network_density,pp_delay_200_peak_width2,0.014895459228014827
network_density,pp_delay_200_peak_ratio,0.006225382991980396
network_density,pp_delay_200_auc_ratio,0.010577532298159662
network_density,pp_delay_200_latency_change,0.004370640497182888
network_density,pp_delay_200_width_ratio,0.015932639218336896
network_density,pp_delay_200_baseline_shift,0.003468004227244388
network_density,pp_delay_200_recovery_fraction,0.011935936789076442
network_density,pp_delay_200_effective_ipi,0.004396279888465798
network_density,pp_delay_200_waveform_correlation,0.021620352129491285
network_density,pp_delay_200_total_response,0.004749551906550402
network_density,pp_delay_200_facilitation_index,0.011091947753381994
network_density,pp_delay_800_peak1_amplitude,0.0033817665113341304
network_density,pp_delay_800_peak2_amplitude,0.012114471050304387
network_density,pp_delay_800_time_to_peak1,0.0017475947668182887
network_density,pp_delay_800_time_to_peak2,0.0021790952846258605
network_density,pp_delay_800_auc1,0.003006703442162296
network_density,pp_delay_800_auc2,0.005090206790347457
network_density,pp_delay_800_peak_width1,0.008003238933089074
network_density,pp_delay_800_peak_width2,0.011889486029308447
network_density,pp_delay_800_peak_ratio,0.0061124566576561635
network_density,pp_delay_800_auc_ratio,0.012992321472908604
network_density,pp_delay_800_latency_change,0.003481108589467688
network_density,pp_delay_800_width_ratio,0.011167016283987245
network_density,pp_delay_800_baseline_shift,0.007853004099801551
network_density,pp_delay_800_recovery_fraction,0.008087493335281725
network_density,pp_delay_800_effective_ipi,0.00354643630938822
network_density,pp_delay_800_waveform_correlation,0.015568380277259597
network_density,pp_delay_800_total_response,0.004004022622489235
network_density,pp_delay_800_facilitation_index,0.004807137752598856
network_density,pp_delay_2000_peak1_amplitude,0.004139026793261663
network_density,pp_delay_2000_peak2_amplitude,0.011919743041435447
network_density,pp_delay_2000_time_to_peak1,0.005370012665647504
network_density,pp_delay_2000_time_to_peak2,0.008777822331252228
network_density,pp_delay_2000_auc1,0.004455419946687351
network_density,pp_delay_2000_auc2,0.007389108481048124
network_density,pp_delay_2000_peak_width1,0.00946841892273844
network_density,pp_delay_2000_peak_width2,0.00778266664415876
network_density,pp_delay_2000_peak_ratio,0.00874331632158091
network_density,pp_delay_2000_auc_ratio,0.007790404601330927
network_density,pp_delay_2000_latency_change,0.0038879760813167767
network_density,pp_delay_2000_width_ratio,0.013859000092974576
network_density,pp_delay_2000_baseline_shift,0.014085580881580892
network_density,pp_delay_2000_recovery_fraction,0.012064014664808997
network_density,pp_delay_2000_effective_ipi,0.005995851498173583
network_density,pp_delay_2000_waveform_correlation,0.033760841046570705
network_density,pp_delay_2000_total_response,0.005910253540556672
network_density,pp_delay_2000_facilitation_index,0.010938951228437783
network_density,pp_avg_peak_ratio,0.07364697551971755
network_density,pp_std_peak_ratio,0.009597012705413768
network_density,pp_avg_facilitation_index,0.06500709596184517
network_density,pp_recovery_slope,0.015089983411401043
network_density,tri_total_hysteresis_area,0.015153978512925725
network_density,tri_pos_hysteresis,0.014240084238204987
network_density,tri_neg_hysteresis,0.020572039823231764
network_density,tri_max_hysteresis_width,0.008577406119343284
network_density,tri_response_at_pos_max,0.0044073292652702205
network_density,tri_response_at_neg_max,0.008973759998896462
network_density,tri_pos_neg_ratio,0.010263038333539856
network_density,tri_rectification_index,0.0097247994236475
network_density,tri_linearity_deviation,0.009193178861742013
network_density,tri_slope_variation,0.03292701720748674
network_density,tri_num_inflection_points,0.005609696244843967
network_density,tri_response_amplitude,0.004825816163753115
network_density,tri_voltage_gain,0.003962203746607896
network_density,tri_phase1_gain,0.008340411772577204
network_density,tri_phase2_gain,0.012789745836443121
network_density,tri_phase3_gain,0.00825180740273048
network_density,tri_return_point_deviation,0.02796739779476011
network_density,tri_loop_closure_error,0.0
network_density,tri_loop_eccentricity,0.007223605871835472
network_density,tri_centroid_v_applied,0.0
network_density,tri_centroid_v_response,0.00693131093802977
network_density,tri_smoothness_index,0.01652917966494097
network_density,tri_oscillation_count,0.002952065747138411
