num_nodes,trial_idx,random_state,trial_duration_seconds,num_edges,network_density,area_size,coupling_radius,tau_v,tau_w,a,b,v_scale,R_off,R_on,alpha,R_ratio,tau_ratio,b_minus_a,step_baseline,step_peak_amplitude,step_time_to_peak,step_peak_to_baseline_ratio,step_half_decay_time,step_decay_rate,step_area_under_curve,step_response_duration,step_activation_speed,step_latency,step_initial_slope,step_settling_deviation,step_asymmetry_index,pp_delay_200_peak1_amplitude,pp_delay_200_peak2_amplitude,pp_delay_200_time_to_peak1,pp_delay_200_time_to_peak2,pp_delay_200_auc1,pp_delay_200_auc2,pp_delay_200_peak_width1,pp_delay_200_peak_width2,pp_delay_200_peak_ratio,pp_delay_200_auc_ratio,pp_delay_200_latency_change,pp_delay_200_width_ratio,pp_delay_200_baseline_shift,pp_delay_200_recovery_fraction,pp_delay_200_effective_ipi,pp_delay_200_waveform_correlation,pp_delay_200_total_response,pp_delay_200_facilitation_index,pp_delay_800_peak1_amplitude,pp_delay_800_peak2_amplitude,pp_delay_800_time_to_peak1,pp_delay_800_time_to_peak2,pp_delay_800_auc1,pp_delay_800_auc2,pp_delay_800_peak_width1,pp_delay_800_peak_width2,pp_delay_800_peak_ratio,pp_delay_800_auc_ratio,pp_delay_800_latency_change,pp_delay_800_width_ratio,pp_delay_800_baseline_shift,pp_delay_800_recovery_fraction,pp_delay_800_effective_ipi,pp_delay_800_waveform_correlation,pp_delay_800_total_response,pp_delay_800_facilitation_index,pp_delay_2000_peak1_amplitude,pp_delay_2000_peak2_amplitude,pp_delay_2000_time_to_peak1,pp_delay_2000_time_to_peak2,pp_delay_2000_auc1,pp_delay_2000_auc2,pp_delay_2000_peak_width1,pp_delay_2000_peak_width2,pp_delay_2000_peak_ratio,pp_delay_2000_auc_ratio,pp_delay_2000_latency_change,pp_delay_2000_width_ratio,pp_delay_2000_baseline_shift,pp_delay_2000_recovery_fraction,pp_delay_2000_effective_ipi,pp_delay_2000_waveform_correlation,pp_delay_2000_total_response,pp_delay_2000_facilitation_index,pp_avg_peak_ratio,pp_std_peak_ratio,pp_avg_facilitation_index,pp_recovery_slope,tri_total_hysteresis_area,tri_pos_hysteresis,tri_neg_hysteresis,tri_max_hysteresis_width,tri_response_at_pos_max,tri_response_at_neg_max,tri_pos_neg_ratio,tri_rectification_index,tri_linearity_deviation,tri_slope_variation,tri_num_inflection_points,tri_response_amplitude,tri_voltage_gain,tri_phase1_gain,tri_phase2_gain,tri_phase3_gain,tri_return_point_deviation,tri_loop_closure_error,tri_loop_eccentricity,tri_centroid_v_applied,tri_centroid_v_response,tri_smoothness_index,tri_oscillation_count,characterization_success,error_message
20,0,149675,2.424699068069458,35.0,0.18421052631578946,20.0,2.0,104.941778628839,1227.6089116341984,0.7961551927696918,0.9744678679498578,4.370268943730217,181.2886477029897,5.934117931244019,0.0148052106732157,30.550226639156904,11.697999859293787,0.17831267518016602,-1.2113508335780405,3.0753055148881154,895.9959959959959,2.5387384817872496,901.001001001001,-0.004655226816571913,6022.050801694144,4689.68968968969,490.49049049049046,215.31531531531533,0.0016030006735303878,0.0,0.22377499994411218,0.07733932500335383,-0.10954780922342477,50.53763440860217,683.6917562724016,7.830700824267755,56.93002911566893,85.30465949820788,531.899641577061,-1.4164567353311848,7.2701065186872755,633.1541218637994,6.2352941175739645,-0.01879923139439965,-0.24307467320809623,883.1541218637994,0.9836023046407233,64.76072993993668,-2.4164567353311845,-0.11867744173048878,0.09466576563909279,847.3684210526316,52.50626566416031,66.13415621960432,17.592659220534863,581.453634085213,125.31328320802007,-0.797672793214968,0.2660147225867805,-794.8621553884713,0.21551724137893974,-0.1182985433973498,0.996807334816063,55.13784461152875,0.9773479189968952,83.72681544013918,-1.7976727932149679,-0.11939331085794769,0.09512078369019195,1031.7683881064163,53.442879499217725,208.5829272106168,17.873338464815202,1777.7777777777778,130.20344287949922,-0.7967011200490646,0.08568936443528714,-978.3255086071986,0.0732394366196771,-0.11781718736769453,0.9867989044601544,1071.6744913928014,0.9795697197499691,226.45626567543198,-1.7967011200490646,-1.0036102161984057,0.29192684278454006,-2.0036102161984055,0.00034430867515673346,8.9529222550134e+303,6.0271070083617446e+287,8.9529222550134e+303,1.7868540665921633e+305,0.14714894031822223,8.914562877461535e+68,1.6506579440956682e-70,-1.0,inf,inf,113.0,1.7868540667279896e+305,1.7920919134775243e+304,0.23137424080386282,4.7878276495515085e+302,-7.580010009239354e+292,1.0003015256052203e+197,0.008350730688935144,1.7920919134775243e+304,0.0,-4.467135166127715e+302,1.7958332328942118e+303,154.0,True,
20,0,149675,2.424748182296753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,'step_rise_time'
20,1,13320,0.34262514114379883,32.0,0.16842105263157894,20.0,2.0,76.17044409884156,893.3213495902504,0.7718715511615988,0.8577904445855277,1.143534292672181,192.91790377498398,21.20746618696181,0.0001413371298614893,9.096697459010377,11.72792623384267,0.08591889342392889,-1.2139587538128158,2.894136210540819,740.8408408408409,2.384046259730514,1391.4914914914914,-0.001256386264516862,4059.4612960938794,3153.153153153153,585.5855855855855,60.16016016016016,0.005624212562147719,0.2405136892119023,0.17812274363948385,0.24121061189275173,0.1916403498330198,50.53763440860217,51.433691756272424,35.40353978114862,27.58078862061841,150.53763440860217,115.41218637992833,0.7944938555345734,0.7790404233682123,0.8960573476702507,0.7666666666615738,0.08301883065587123,0.34417569633548206,250.89605734767025,0.9890599948515565,62.98432840176703,-0.2055061444654266,0.24131467350286862,0.2543167222324123,50.37593984962405,52.50626566416031,83.70867409894863,44.747804021052545,150.37593984962405,145.36340852130328,1.0538800541505782,0.5345659156854331,2.1303258145362634,0.9666666666602387,-0.08908831756320867,-0.3691790304370804,852.1303258145363,0.9784153899777318,128.45647812000118,0.05388005415057817,0.2414054791955812,0.2562753644929028,50.23474178403757,53.442879499217725,164.23763571081872,60.278027762418304,150.23474178403757,160.25039123630674,1.061597128140067,0.36701714257617407,3.2081377151801576,1.0666666666595668,-0.06010879081858467,-0.2489951378480965,2053.2081377151803,0.9957876285242853,224.51566347323703,0.061597128140066904,0.9699903459417395,0.1241347437710711,-0.030009654058260504,0.00014839070700305195,12.820517441968445,9.280456520949981,3.488828453115998,2.7023639908602006,1.5191518744469468,-2.2176375252417957,-0.6850316419345135,-0.18692133162926128,0.8398937633683119,0.5116458838774085,8.0,4.216032087784767,0.4228390640381832,0.5980198829886589,0.5470221546597217,0.11700429326235351,0.3916270216602886,0.008350730688935144,0.4228390640381832,0.0,-0.43647409631766615,0.0009740375694937003,5.0,True,
20,1,13320,0.34267592430114746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,'step_rise_time'
20,2,997372,0.27034616470336914,28.0,0.14736842105263157,20.0,2.0,83.54429217153016,1040.1821921181795,0.7216383120825901,0.9713257654921774,2.2180985498043015,139.93891368230783,8.477252194827642,0.012326670825118076,16.507579397919876,12.450667365551611,0.2496874534095873,-1.2130135853805153,-0.07069028505071362,1296.3963963963963,0.05827653344212552,4900.0,6.940666842926713e-08,334.64632156339565,4904.9049049049045,415.4154154154154,0.10010010010009296,-0.00017633944356507252,1.3967121624618894e-08,0.3597499999001693,-0.05292558205220188,-0.02091298818206222,246.23655913978496,748.9247311827958,8.906986805891412,12.738319739741737,190.68100358422942,657.347670250896,0.3951395103520015,1.4301491644610935,502.6881720430108,3.447368421034552,-0.04963451736570157,0.9378171458664903,752.6881720430108,0.9991385152772932,21.645306545633147,-0.6048604896479985,-0.0702572679564033,-0.0005323819904672344,847.3684210526316,448.4962406015036,48.361983665909996,0.5006876560071982,741.8546365914787,997.4937343358397,0.007577607463689032,0.010352918098969054,-398.872180451128,1.3445945945927824,-0.07013950646573242,0.9983238674691978,451.127819548872,0.9760420577040193,48.8626713219172,-0.9924223925363109,-0.07068339268786183,9.771965495231072e-06,1297.1830985915494,1044.9921752738655,133.19998225822886,0.007911802351797734,1943.0359937402193,881.3771517996871,-0.00013824981034277634,5.9397923465185445e-05,-252.19092331768388,0.453608247422447,-0.07063916248668001,0.9993742631737715,1797.8090766823161,-0.997947211491934,133.20789406058066,-1.0001382498103428,0.13419295600178258,0.18454396365781808,-0.8658070439982174,-0.00021959875564574682,0.07342679565386945,0.03577358508818307,0.026664212671663634,0.03664791798540912,-1.281420928816627,-1.2836835128676314,0.9982374292182716,-0.0008820631290306251,0.007235124283928553,0.003845056002853877,5.0,0.03667980245253766,0.003678732280779611,-0.006440172180182515,0.00014555767255543885,5.173779761479947e-06,0.03663316223992896,0.008350730688935144,0.003678732280779611,0.0,-1.2802024652363013,2.145871624216429e-06,1.0,True,
20,2,997372,0.270388126373291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,'step_rise_time'
20,3,676524,0.25505495071411133,27.0,0.14210526315789473,20.0,2.0,125.79959998191778,1025.0274495331416,0.7428563009128815,0.8498625206638899,1.68026609152816,269.1550470442552,21.362669729425892,0.001607253883595106,12.59931696053462,8.148097845147976,0.10700621975100844,-1.2086197900973823,1.917270331640319,1071.1711711711712,1.586329101194626,1886.986986986987,-0.0005673739956284868,2886.613178591585,3063.063063063063,855.8558558558559,75.17517517517518,0.003246520120597231,0.06630784432014625,0.27976470580928503,0.12652882983443892,0.3045533446031008,50.53763440860217,347.49103942652334,24.00947703491014,183.91398294583215,220.78853046594983,682.4372759856631,2.406987740221865,7.660057845939684,296.95340501792117,3.0909090908950914,0.09361247712394505,0.739850961291467,546.9534050179211,0.5493873120646754,207.92345998074228,1.4069877402218651,0.12655029691411346,0.13030699387220546,50.37593984962405,52.50626566416031,54.848449352093425,33.20692241800711,471.17794486215536,180.4511278195489,1.0296853979801894,0.6054304690408583,2.1303258145362634,0.3829787234034426,-0.07989427227823587,-0.6313242528473392,852.1303258145363,0.8939613476925743,88.05537177010054,0.029685397980189432,0.12656903301319322,0.14101974910816883,50.23474178403757,53.442879499217725,128.34069304798442,56.26643808818403,961.5023474178404,345.5399061032864,1.114172595276893,0.4384146349179255,3.2081377151801576,0.35937499999962624,-0.045594693824774435,-0.36023577315144684,2053.2081377151803,0.9989498235318344,184.60713113616845,0.11417259527689305,1.5169485778263159,0.6302971810054319,0.5169485778263159,-0.0007182306360805401,13.429243266682912,6.690007107735923,6.711901000147329,2.173514082097064,-0.07945981758901435,-1.8546457688242577,0.04284366263765351,-0.9178330091116832,0.7563645567094557,0.31201509818651096,8.0,2.76213389159084,0.2770230598700415,0.25628793768942987,0.20504508972027038,0.06556244308184579,0.3822580306198311,0.008350730688935144,0.2770230598700415,0.0,-0.6091779572467704,0.0005013073634174735,3.0,True,
20,3,676524,0.25525689125061035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,'step_rise_time'
20,4,384893,0.27201008796691895,31.0,0.1631578947368421,20.0,2.0,74.66303680258542,1404.2865589426544,0.7285026133418158,0.9481364182966919,9.94106640119023,168.6471040499536,9.40069467379882,0.0004385696411454233,17.939855500253504,18.808323624120618,0.21963380495487617,-1.2137723847016768,2.5836544178341967,560.6606606606607,2.12861350429859,1706.806806806807,-0.0005987718597134741,4147.853748960307,3493.4934934934936,370.3703703703704,100.20020020020019,0.0028078576889707277,0.06088359342622506,0.12920415221935988,0.1306126852231082,0.11144345262130106,50.53763440860217,51.433691756272424,14.21975412359609,56.675271726999604,105.3763440860215,572.0430107526882,0.8532360511362357,3.9856717092574523,0.8960573476702507,5.428571428519913,0.00858311653332966,0.06571426391666325,250.89605734767025,0.9780963346794523,70.89502585059569,-0.14676394886376432,0.13072992711755216,0.14654885037146026,50.37593984962405,52.50626566416031,53.51269374336249,23.035478932900187,526.3157894736842,125.31328320802007,1.121004596894475,0.4304675642557604,2.1303258145362634,0.23809523809478578,-0.0756726247435533,-0.5788469850263253,852.1303258145363,0.9909263313150417,76.54817267626268,0.12100459689447507,0.1308322683576284,0.14645822357156835,50.23474178403757,53.442879499217725,137.12860896222344,27.757619418127938,1727.699530516432,130.20344287949922,1.119435016228501,0.20242033830863307,3.2081377151801576,0.07536231884053608,-0.06673863499825394,-0.5101083649005942,2053.2081377151803,0.9948801071121488,164.88622838035138,0.11943501622850095,1.0312252214197373,0.12585898047556698,0.031225221419737232,0.00014788831394014736,16.683246565001774,9.005444329987473,7.627611036393146,2.706199687833191,1.383206379322954,-2.0393262104092664,-0.6782663670681842,-0.1917059410516647,0.9556575535582462,0.4227300982591131,10.0,3.546873507967571,0.3557270540506853,0.5042622746079567,0.356406685341509,0.07179337845056813,0.4456378594614778,0.008350730688935144,0.3557270540506853,0.0,-0.3557615473058914,0.0007238628818318543,3.0,True,
20,4,384893,0.2720448970794678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,'step_rise_time'
