num_nodes,trial_idx,random_state,trial_duration_seconds,num_edges,network_density,area_size,coupling_radius,tau_v,tau_w,a,b,v_scale,R_off,R_on,alpha,R_ratio,tau_ratio,b_minus_a,step_rise_time,step_saturation_voltage,step_oscillation_index,pp_recovery_ratio_delay_200,pp_first_peak_delay_200,pp_second_peak_delay_200,pp_recovery_ratio_delay_800,pp_first_peak_delay_800,pp_second_peak_delay_800,pp_recovery_ratio_delay_2000,pp_first_peak_delay_2000,pp_second_peak_delay_2000,tri_hysteresis_area,pp_avg_recovery_ratio,pp_std_recovery_ratio,pp_recovery_slope,characterization_success,error_message
60,0,216818,13.699576139450073,324,0.18305084745762712,20.0,2.0,32.09769754088745,391.92050368174756,0.569646465993654,0.731124942875923,5.874538425211168,217.2274003887894,47.30670090364376,0.0022996899270550414,4.591894937489873,12.210237297628655,0.16147847688226902,20.12012012012012,-1.0507337328401727,0.9818608716252771,2.0901241990379344,0.17755934223120348,0.37112108005282085,0.0,0.17755902276078983,0.0,6.800353493007245,0.17755799063795205,1.2074571086464985,0.06515489991248635,2.9634925640150596,2.8440910830669113,0.002616794052205173,True,
60,1,630610,3.972050905227661,296,0.1672316384180791,20.0,2.0,81.2726484734333,324.04169279043725,0.6105098686304239,0.8285430894380492,3.0132487631780993,243.0581421636601,19.906419702211164,0.002009853793540322,12.210038058057307,3.987094045499959,0.21803322080762533,80.18018018018017,-1.1445045970152978,0.15380895912795878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020886001236069363,0.0,0.0,0.0,True,
60,2,111579,2.072509288787842,292,0.16497175141242937,20.0,2.0,100.6808124115991,1550.1723498110387,0.634383461904681,0.7616915627030193,1.2830438653534952,247.72054016104502,14.924508078757455,0.0002293229301059142,16.5982382034845,15.39689949534464,0.12730810079833832,45.145145145145136,-1.2617607671348565,0.5263104509230073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033314524495198575,0.0,0.0,0.0,True,
60,3,599517,2.6847732067108154,276,0.15593220338983052,20.0,2.0,144.57690172993017,1537.3713118842977,0.7844879066764598,0.9052829598105352,4.01169855623342,199.23301890692608,26.500299227039946,0.002001808039537586,7.518142236810515,10.633588723294881,0.12079505313407535,-100.0,-1.474244474635276,0.6238294336825869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02560235757808642,0.0,0.0,0.0,True,
60,4,934880,6.6270060539245605,280,0.15819209039548024,20.0,2.0,149.60564513116765,1040.1100391030336,0.6381903845659738,0.9013124529009298,1.9625572425126974,280.8326175421466,11.62149520062867,0.002055829755010729,24.164929959008614,6.952344867676022,0.263122068334956,15.115115115115117,-1.3207922361156874,0.8321715649412961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03010199799521999,0.0,0.0,0.0,True,
60,5,565559,3.192662000656128,286,0.1615819209039548,20.0,2.0,117.30923018022294,1525.75120559049,0.7586916658812678,0.8578800700654436,6.637089205927614,240.69549396782762,27.004165437167806,0.002110941986256634,8.913272825552344,13.006233211542419,0.09918840418417585,-100.0,-1.3851369679615722,0.5080769342993483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027792905824376355,0.0,0.0,0.0,True,
60,6,162591,8.337707757949829,322,0.18192090395480226,20.0,2.0,61.110623240949884,1278.5401865358133,0.6251031674641936,0.7234104482024145,9.088300675733448,193.64841351964085,34.18298601708017,0.00838194124618909,5.665052591452391,20.921733713870402,0.09830728073822093,25.125125125125123,-1.201738834733537,1.0772022204761822,0.0,1.5427085357376438,0.0,1.3000617500031924,1.176232985991176,1.5291755154792306,0.0,1.531686733441026,0.0,0.05389853772899361,0.43335391666773077,0.6128549862590049,0.0,True,
60,7,953460,3.39686918258667,279,0.1576271186440678,20.0,2.0,70.81940574093557,1092.2095494687844,0.7681108140936544,0.9540826007211644,3.2887145993754485,262.8914957372908,30.42865796377788,0.0031193628194094276,8.639602050482658,15.422461372581912,0.1859717866275099,25.125125125125123,-1.3185872495833884,0.2910982938463251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025784172246937926,0.0,0.0,0.0,True,
60,8,317073,3.514287233352661,286,0.1615819209039548,20.0,2.0,70.94759334742642,544.819202315627,0.6621005195575491,0.8798306312019597,1.0705260953122173,167.08853262870414,26.390802180199373,0.0004440588756158206,6.33131692958042,7.679178061018612,0.21773011164441058,25.125125125125123,-1.2225525445300547,0.6348948646633248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06708358432050135,0.0,0.0,0.0,True,
60,9,710765,1.4312119483947754,243,0.13728813559322034,20.0,2.0,121.6015522522285,1246.31153808637,0.7278767913727845,0.7401961580866423,0.910728836476679,192.4994059873334,43.69348303200135,0.001605541767547197,4.405677749387609,10.249141684484787,0.012319366713857804,130.23023023023023,-1.2312790649638985,0.391964092312969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018531233619152956,0.0,0.0,0.0,True,
