num_nodes,trial_idx,random_state,trial_duration_seconds,num_edges,network_density,area_size,coupling_radius,tau_v,tau_w,a,b,v_scale,R_off,R_on,alpha,R_ratio,tau_ratio,b_minus_a,step_rise_time,step_saturation_voltage,step_oscillation_index,pp_recovery_ratio_delay_200,pp_first_peak_delay_200,pp_second_peak_delay_200,pp_recovery_ratio_delay_800,pp_first_peak_delay_800,pp_second_peak_delay_800,pp_recovery_ratio_delay_2000,pp_first_peak_delay_2000,pp_second_peak_delay_2000,tri_hysteresis_area,pp_avg_recovery_ratio,pp_std_recovery_ratio,pp_recovery_slope,characterization_success,error_message
40,0,534552,0.7630152702331543,107,0.1371794871794872,20.0,2.0,147.4849142628907,1035.2343274501598,0.6873163955057172,0.9241224349064735,0.8507608140626399,68.73716838422956,3.585839332167456,0.0010449479565835067,19.169059742194715,7.019255715909105,0.23680603940075629,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,1,159122,4.525381088256836,158,0.20256410256410257,20.0,2.0,48.516857542315876,906.3147481524503,0.5510446493078809,0.7281105623437641,4.064560044881138,77.27866514002928,6.544554550001621,0.0031084645785919057,11.808086333394552,18.680409120932296,0.17706591303588326,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,2,44114,0.7399487495422363,116,0.14871794871794872,20.0,2.0,136.26213018616937,697.6871731099678,0.7297505120384971,0.8182190847371875,5.6058974694389825,106.03769626801233,34.261326680872386,0.00016171423657891792,3.094967607521505,5.120183958351058,0.08846857269869046,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,3,84623,0.7967700958251953,124,0.15897435897435896,20.0,2.0,96.71706525479114,1421.5298141963056,0.5725811170026538,0.9759476460971069,3.1195438893946736,258.3310156592862,34.621575755446834,0.0001893247076673515,7.461561469184265,14.697817913017024,0.40336652909445314,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,4,289222,1.6294429302215576,144,0.18461538461538463,20.0,2.0,92.42863409434997,546.1260698825286,0.5167487790552727,0.8498497093976753,8.780557281284404,211.22798843620959,13.670293310398211,0.0011980722215957581,15.451606168211514,5.908624261666033,0.3331009303424026,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,5,940966,0.9509449005126953,123,0.1576923076923077,20.0,2.0,101.49163873894587,1481.298227657115,0.6320651817724934,0.934235983714219,7.141442587040272,285.9231523090279,44.83837807365761,0.0003814347794358753,6.37675055594856,14.59527352265216,0.30217080194172563,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,6,259980,1.246809959411621,128,0.1641025641025641,20.0,2.0,130.93909006856083,902.1650212579802,0.5724482676284116,0.7652009270421162,8.224703932694391,105.40636299565787,22.786228388383687,0.004287890470481315,4.625880211461127,6.889959452029175,0.19275265941370456,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,7,406439,0.6839098930358887,147,0.18846153846153846,20.0,2.0,84.71043769285531,1249.944854751691,0.7172367638636641,0.955327085840537,1.0107358844257275,147.877383616173,27.151036204671612,0.002995422062348072,5.446472926537116,14.75549989817978,0.23809032197687297,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,8,471431,0.9512927532196045,127,0.16282051282051282,20.0,2.0,141.40417830846147,779.746205024922,0.7845982370213254,0.8306196217563951,1.659611885451797,193.44584522798263,28.42299896084532,0.0010675556457566896,6.805961802076828,5.514308094375899,0.04602138473506978,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
40,9,624905,0.5933458805084229,114,0.14615384615384616,20.0,2.0,97.35501896194674,663.2280505950553,0.7298581503311857,0.7735601836030482,2.147552973444655,164.10516301176267,16.63550755040096,0.00032814773032623003,9.86475239872121,6.812469019746089,0.043702033271862506,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
